Year,District,State,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,ALLSKY_SFC_PAR_TOT
1998,Jharsuguda,Orissa,25.58046575,30.92487671,20.50550685,67.24967123,17.94320548,1.999616438,8.617835616
1999,Jharsuguda,Orissa,25.75013699,31.79578082,19.92665753,60.52745205,18.65060274,1.995780822,8.703178082
2000,Jharsuguda,Orissa,26.25530055,32.9620765,20.08202186,54.04778689,18.93991803,2.109262295,8.993142077
2001,Jharsuguda,Orissa,26.03175342,31.88986301,20.55934247,58.95624658,17.75309589,2.149561644,8.319287671
2002,Jharsuguda,Orissa,26.49038356,32.96224658,20.49550685,55.95082192,18.65561644,2.05339726,8.691780822
2003,Jharsuguda,Orissa,26.3269863,32.0580274,20.8849863,59.9850137,17.91953425,2.094575342,8.414438356
2004,Jharsuguda,Orissa,25.29010929,30.84084699,19.9084153,64.68795082,18.66942623,1.872322404,8.694344262
2005,Jharsuguda,Orissa,26.01717808,31.734,20.54073973,60.64657534,18.19717808,1.983835616,8.469123288
2006,Jharsuguda,Orissa,25.81950685,31.61350685,20.44539726,62.54684932,18.24468493,1.952520548,8.504958904
2007,Jharsuguda,Orissa,25.83863014,31.52989041,20.36643836,61.68975342,18.2210137,2.045315068,8.469589041
2008,Jharsuguda,Orissa,25.39259563,30.93418033,20.03196721,64.13590164,17.84062842,1.899262295,8.283688525
2009,Jharsuguda,Orissa,26.484,32.44589041,20.74213699,58.31449315,18.68073973,1.916712329,8.614109589
2010,Jharsuguda,Orissa,26.77136986,32.72865753,21.19534247,58.20567123,18.38465753,1.985479452,8.590520548
2011,Jharsuguda,Orissa,25.71180822,31.50331507,20.2819726,61.46353425,18.01361644,1.943315068,8.344465753
2012,Jharsuguda,Orissa,25.67939891,31.52330601,20.18628415,61.80243169,17.74057377,2.001666667,8.212759563
2013,Jharsuguda,Orissa,25.47536986,31.05424658,20.21219178,64.7700274,17.39408219,1.984794521,8.100493151
2014,Jharsuguda,Orissa,25.47230137,31.11189041,20.22016438,64.20912329,17.76975342,2.007753425,8.243863014
2015,Jharsuguda,Orissa,25.91936986,31.46279452,20.66638356,63.04961644,17.78134247,1.967863014,8.234657534
2016,Jharsuguda,Orissa,26.36538251,32.16377049,20.94234973,60.32748634,17.71612022,2.018032787,8.221229508
2017,Jharsuguda,Orissa,26.39712329,32.14252055,20.90879452,60.22227397,18.1629863,1.88169863,8.364986301
2018,Jharsuguda,Orissa,25.99810959,31.86917808,20.38709589,59.4419726,17.75613699,2.03460274,8.218849315
2019,Jharsuguda,Orissa,26.18953425,31.81830137,20.75676712,61.46657534,17.4030411,1.945863014,8.094054795
1990,Kalahandi,Orissa,25.2929589,31.06084932,20.32120548,68.53221918,17.06690411,1.999205479,8.634657534
1991,Kalahandi,Orissa,25.95750685,32.01427397,20.71652055,63.90646575,17.40934247,1.983479452,8.776136986
1992,Kalahandi,Orissa,25.8084153,32.34068306,20.06770492,59.78540984,18.13868852,1.948852459,9.054918033
1993,Kalahandi,Orissa,25.83224658,32.24736986,20.22136986,60.67208219,17.91460274,1.952438356,8.95830137
1994,Kalahandi,Orissa,25.67663014,31.68808219,20.54087671,64.06457534,17.27213699,2.059260274,8.630383562
1995,Kalahandi,Orissa,25.37380822,31.17586301,20.42224658,67.41550685,17.23961644,1.913671233,8.706136986
1996,Kalahandi,Orissa,25.96196721,32.35090164,20.56754098,61.72112022,17.61734973,1.946502732,8.903251366
1997,Kalahandi,Orissa,25.88227397,32.03564384,20.47917808,62.13468493,17.13186301,1.974438356,8.644684932
1998,Kalahandi,Orissa,26.20857534,32.11794521,21.1799726,66.19816438,17.28315068,1.86430137,8.781287671
1999,Kalahandi,Orissa,25.56545205,31.91082192,20.18027397,62.98920548,17.75106849,2.016821918,8.826931507
2000,Kalahandi,Orissa,25.82931694,32.41459016,20.02322404,59.07631148,17.9613388,1.994562842,9.055355191
2001,Kalahandi,Orissa,25.83282192,31.79254795,20.69263014,62.76816438,16.47786301,2.023671233,7.530273973
2002,Kalahandi,Orissa,26.36243836,33.17742466,20.68753425,58.8089863,17.68884932,2.054383562,8.055780822
2003,Kalahandi,Orissa,26.40021918,32.32216438,21.19723288,61.88715068,16.80753425,1.99660274,7.693561644
2004,Kalahandi,Orissa,25.11603825,30.93377049,20.09587432,67.47532787,17.74404372,1.893934426,8.077568306
2005,Kalahandi,Orissa,25.82975342,31.77180822,20.63224658,64.49843836,16.98635616,1.888356164,7.754383562
2006,Kalahandi,Orissa,25.38978082,31.16452055,20.27342466,66.55523288,17.29339726,1.84030137,7.873287671
2007,Kalahandi,Orissa,25.77693151,31.76367123,20.53775342,63.8470411,17.4569589,1.888575342,7.938109589
2008,Kalahandi,Orissa,25.24644809,31.25759563,20.13480874,66.05612022,16.9652459,1.86273224,7.688797814
2009,Kalahandi,Orissa,26.3279726,32.66380822,20.91920548,59.76367123,17.73032877,1.860191781,8.00630137
2010,Kalahandi,Orissa,26.36780822,32.28273973,21.23268493,63.82479452,16.94961644,1.852328767,7.732410959
2011,Kalahandi,Orissa,25.16257534,31.20257534,19.92561644,65.64942466,17.48583562,1.756958904,7.904794521
2012,Kalahandi,Orissa,25.70415301,31.84846995,20.49360656,63.7126776,16.89125683,1.953251366,7.632978142
2013,Kalahandi,Orissa,25.54909589,31.37093151,20.56506849,67.03142466,16.82386301,1.894958904,7.635178082
2014,Kalahandi,Orissa,25.52257534,31.4249589,20.42772603,66.06016438,16.5930137,1.897589041,7.502136986
2015,Kalahandi,Orissa,25.72810959,31.60073973,20.65753425,65.668,16.99476712,1.807260274,7.682712329
2016,Kalahandi,Orissa,26.1742623,32.2613388,20.78338798,62.67715847,16.95273224,1.901448087,7.668852459
2017,Kalahandi,Orissa,26.06054795,32.15249315,20.71490411,62.65780822,17.35989041,1.777260274,7.812383562
2018,Kalahandi,Orissa,25.79331507,31.91865753,20.44019178,61.45679452,16.83172603,1.946465753,7.583287671
2019,Kalahandi,Orissa,25.95421918,32.01326027,20.71556164,65.15569863,16.87575342,1.885260274,7.677178082
1990,Kendrapara,Orissa,26.36569863,31.41312329,22.44468493,76.994,17.3290411,2.404876712,8.515232877
1991,Kendrapara,Orissa,26.96156164,32.46145205,22.71605479,73.6940274,17.32849315,2.619178082,8.512465753
1992,Kendrapara,Orissa,26.36650273,31.99374317,21.85510929,74.12060109,17.81396175,2.354043716,8.697896175
1993,Kendrapara,Orissa,26.64158904,32.31621918,22.14032877,72.92991781,17.5090411,2.528219178,8.542958904
1994,Kendrapara,Orissa,26.78183562,32.4009589,22.38238356,72.63972603,17.63189041,2.531945205,8.589780822
1995,Kendrapara,Orissa,26.1949863,31.14183562,22.25383562,77.36024658,16.92358904,2.422794521,8.268246575
1996,Kendrapara,Orissa,26.65005464,32.1731694,22.31120219,72.79521858,17.40775956,2.467786885,8.457978142
1997,Kendrapara,Orissa,26.87734247,32.24882192,22.63936986,73.55164384,17.13427397,2.360821918,8.348520548
1998,Kendrapara,Orissa,27.09169863,32.18841096,23.06213699,74.83619178,17.00821918,2.498712329,8.324054795
1999,Kendrapara,Orissa,26.46358904,31.91813699,22.03939726,74.72715068,17.58350685,2.468410959,8.569917808
2000,Kendrapara,Orissa,26.39128415,31.81781421,22.15907104,74.4976776,18.0129235,2.454590164,8.856038251
2001,Kendrapara,Orissa,26.59835616,31.82649315,22.48016438,75.20079452,16.62057534,2.460465753,7.715835616
2002,Kendrapara,Orissa,26.72542466,32.16742466,22.40580822,74.85821918,17.28367123,2.425835616,8.005753425
2003,Kendrapara,Orissa,26.75142466,31.96460274,22.64391781,75.19567123,16.86769863,2.555534247,7.836027397
2004,Kendrapara,Orissa,26.44994536,31.8754918,21.97568306,73.73368852,17.5534153,2.336885246,8.106256831
2005,Kendrapara,Orissa,26.80350685,32.03331507,22.64126027,74.50421918,17.04073973,2.515671233,7.887945205
2006,Kendrapara,Orissa,26.4880274,31.66846575,22.19383562,75.15726027,17.13868493,2.30090411,7.920136986
2007,Kendrapara,Orissa,26.41791781,31.62756164,22.2799726,75.46550685,17.24693151,2.381917808,7.966438356
2008,Kendrapara,Orissa,26.34092896,31.46737705,22.28169399,76.35691257,16.68021858,2.209808743,7.69363388
2009,Kendrapara,Orissa,27.294,32.79380822,22.81520548,71.89967123,16.93619178,2.255315068,7.761561644
2010,Kendrapara,Orissa,27.12128767,32.45210959,22.9770411,74.70643836,17.1049863,2.329013699,7.904191781
2011,Kendrapara,Orissa,26.37523288,31.63112329,22.11671233,74.36564384,16.9829863,2.250328767,7.793123288
2012,Kendrapara,Orissa,26.7695082,32.29898907,22.37013661,72.64046448,16.80284153,2.443032787,7.734398907
2013,Kendrapara,Orissa,26.55756164,31.98063014,22.20153425,73.14747945,16.8549863,2.397205479,7.760356164
2014,Kendrapara,Orissa,26.51452055,31.87405479,22.07169863,73.50923288,16.71726027,2.261917808,7.652164384
2015,Kendrapara,Orissa,26.5929863,31.84923288,22.39312329,74.34961644,16.64336986,2.277726027,7.652958904
2016,Kendrapara,Orissa,26.82715847,32.18153005,22.5757377,74.77062842,16.52404372,2.275601093,7.603989071
2017,Kendrapara,Orissa,26.47293151,31.63550685,22.37821918,76.83008219,17.04786301,2.310958904,7.808027397
2018,Kendrapara,Orissa,26.02008219,31.28610959,21.64115068,75.55983562,17.04419178,2.214164384,7.773589041
2019,Kendrapara,Orissa,26.48772603,31.77868493,22.25684932,76.32726027,17.01950685,2.355287671,7.814657534
1990,Keonjhar,Orissa,24.81246575,30.74772603,19.93082192,70.94715068,17.03969863,1.934273973,8.423890411
1991,Keonjhar,Orissa,25.49684932,31.67928767,20.27726027,67.1589589,17.31671233,1.872821918,8.572410959
1992,Keonjhar,Orissa,24.96628415,31.56081967,19.37863388,65.17631148,18.14786885,1.880901639,8.918387978
1993,Keonjhar,Orissa,25.20345205,31.70367123,19.70528767,65.39679452,17.57353425,1.837315068,8.66709589
1994,Keonjhar,Orissa,25.20991781,31.48147945,19.96969863,66.79583562,17.22928767,1.895479452,8.462109589
1995,Keonjhar,Orissa,24.61545205,30.42986301,19.74123288,71.18090411,17.02049315,1.821643836,8.468767123
1996,Keonjhar,Orissa,25.19030055,31.55855191,19.77956284,65.92918033,17.4197541,1.863825137,8.603551913
1997,Keonjhar,Orissa,25.1700274,31.22594521,19.96758904,67.9390411,17.10605479,1.748575342,8.477232877
1998,Keonjhar,Orissa,25.17254795,31.09241096,20.29186301,72.04780822,17.13126027,1.81290411,8.537315068
1999,Keonjhar,Orissa,24.99010959,31.30969863,19.63627397,68.08367123,17.59180822,1.823369863,8.540739726
2000,Keonjhar,Orissa,24.98420765,31.65136612,19.6076776,66.46142077,17.77284153,1.861912568,8.771775956
2001,Keonjhar,Orissa,25.04068493,31.1609863,19.93372603,67.93019178,16.31693151,1.905534247,7.404821918
2002,Keonjhar,Orissa,25.37150685,31.8079726,19.9870137,67.20783562,17.38361644,1.794136986,7.869232877
2003,Keonjhar,Orissa,25.25964384,31.35465753,20.11334247,69.18972603,16.80731507,1.881287671,7.640958904
2004,Keonjhar,Orissa,24.8523224,30.93079235,19.65680328,68.36967213,17.41275956,1.779262295,7.867896175
2005,Keonjhar,Orissa,25.40178082,31.51389041,20.12871233,67.52150685,16.99893151,1.820219178,7.680520548
2006,Keonjhar,Orissa,25.0500274,31.04041096,19.88172603,68.32257534,16.92350685,1.809945205,7.65060274
2007,Keonjhar,Orissa,24.89126027,31.04553425,19.73071233,69.7569589,17.03076712,1.865561644,7.679753425
2008,Keonjhar,Orissa,24.79775956,30.86663934,19.75377049,70.51948087,16.65617486,1.673743169,7.504125683
2009,Keonjhar,Orissa,25.73961644,32.11663014,20.26939726,64.51526027,17.32164384,1.719589041,7.746136986
2010,Keonjhar,Orissa,25.83010959,32.11463014,20.53863014,66.11690411,17.14405479,1.767506849,7.743506849
2011,Keonjhar,Orissa,24.92753425,31.07767123,19.66016438,68.62194521,16.75194521,1.698493151,7.515835616
2012,Keonjhar,Orissa,25.20702186,31.60532787,19.82631148,66.56762295,16.82543716,1.777103825,7.559234973
2013,Keonjhar,Orissa,24.94660274,31.05928767,19.74380822,68.74443836,16.44890411,1.793369863,7.409178082
2014,Keonjhar,Orissa,24.99526027,31.03739726,19.7179726,68.02731507,16.5620274,1.734219178,7.438767123
2015,Keonjhar,Orissa,25.19052055,31.30745205,20.1050137,68.45520548,16.56849315,1.806054795,7.435260274
2016,Keonjhar,Orissa,25.5076776,31.71467213,20.24822404,67.86008197,16.43409836,1.763360656,7.376448087
2017,Keonjhar,Orissa,25.30635616,31.39347945,20.11353425,69.20273973,16.84183562,1.687150685,7.544191781
2018,Keonjhar,Orissa,24.81106849,30.87682192,19.558,67.91312329,16.7030137,1.762219178,7.495315068
2019,Keonjhar,Orissa,25.04309589,31.09076712,19.89235616,71.27068493,16.47241096,1.723945205,7.440794521
1990,Khurda,Orissa,26.71435616,30.59427397,23.60728767,75.93630137,17.59016438,3.151890411,8.504273973
1991,Khurda,Orissa,26.96860274,31.11580822,23.69353425,74.07432877,17.68991781,3.368438356,8.548821918
1992,Khurda,Orissa,26.52726776,30.75666667,23.04620219,73.95199454,18.23251366,3.090846995,8.776284153
1993,Khurda,Orissa,26.76438356,31.07739726,23.24457534,72.66336986,18.04816438,3.26630137,8.700383562
1994,Khurda,Orissa,26.85884932,31.0890411,23.42632877,73.08638356,17.86189041,3.249972603,8.580986301
1995,Khurda,Orissa,26.42369863,30.14649315,23.35208219,77.0100274,17.19282192,3.126794521,8.304657534
1996,Khurda,Orissa,26.8470765,31.01808743,23.47002732,72.63871585,17.9276776,3.146284153,8.610846995
1997,Khurda,Orissa,27.15912329,31.25260274,23.84720548,72.7370411,17.50271233,3.078575342,8.433369863
1998,Khurda,Orissa,27.20536986,31.07553425,24.08490411,75.25076712,17.59238356,3.241342466,8.504712329
1999,Khurda,Orissa,26.54367123,30.72939726,23.06583562,74.88271233,17.8510137,3.162986301,8.547424658
2000,Khurda,Orissa,26.81508197,31.0257377,23.42576503,72.99243169,18.28945355,3.136502732,8.843879781
2001,Khurda,Orissa,26.89791781,30.89186301,23.65958904,74.3910411,16.58893151,3.17890411,7.624520548
2002,Khurda,Orissa,26.86632877,30.97717808,23.48923288,74.60186301,17.66553425,3.109452055,8.103424658
2003,Khurda,Orissa,26.86063014,30.8010411,23.6650137,75.3739726,16.89172603,3.32109589,7.771671233
2004,Khurda,Orissa,26.63519126,30.75918033,23.09819672,73.24385246,17.80032787,2.981967213,8.143469945
2005,Khurda,Orissa,26.97071233,30.98345205,23.70109589,74.36016438,17.19383562,3.249780822,7.88139726
2006,Khurda,Orissa,26.69830137,30.56630137,23.35813699,74.63887671,17.38591781,2.908219178,7.95539726
2007,Khurda,Orissa,26.6410137,30.55509589,23.38821918,75.05375342,17.50032877,3.104684932,7.998465753
2008,Khurda,Orissa,26.51710383,30.33434426,23.28306011,75.91106557,16.88374317,2.871530055,7.706229508
2009,Khurda,Orissa,27.39915068,31.61534247,23.89424658,71.78005479,17.35953425,2.910657534,7.869315068
2010,Khurda,Orissa,27.28657534,31.28019178,24.08750685,74.3230411,17.21463014,3.042520548,7.876849315
2011,Khurda,Orissa,26.57227397,30.53586301,23.22550685,74.2020274,17.19589041,2.961369863,7.812684932
2012,Khurda,Orissa,26.87740437,31.05237705,23.45336066,73.19008197,16.98699454,3.181448087,7.733715847
2013,Khurda,Orissa,26.81539726,30.90019178,23.49230137,73.07852055,16.97180822,3.081123288,7.741041096
2014,Khurda,Orissa,26.77309589,30.79227397,23.3049589,73.04824658,16.794,2.906219178,7.619534247
2015,Khurda,Orissa,27.08194521,31.08605479,23.75769863,72.31219178,16.89657534,2.915835616,7.684410959
2016,Khurda,Orissa,27.07868852,31.21174863,23.74726776,73.60284153,16.67306011,3.067076503,7.585136612
2017,Khurda,Orissa,26.79353425,30.72939726,23.60216438,75.5569863,17.08687671,3.062027397,7.75260274
2018,Khurda,Orissa,26.40520548,30.388,22.97517808,74.08575342,16.97145205,2.922575342,7.684082192
2019,Khurda,Orissa,26.69254795,30.64460274,23.408,75.89041096,16.94490411,3.101205479,7.735726027
1990,Koraput,Orissa,22.68279452,27.976,18.42167123,74.65,17.57441096,2.251808219,8.677315068
1991,Koraput,Orissa,23.41117808,29.02024658,18.74035616,69.69561644,17.42608219,2.283205479,8.68769863
1992,Koraput,Orissa,23.04871585,28.74587432,18.26857923,67.25969945,18.5039071,2.035136612,9.153469945
1993,Koraput,Orissa,22.91539726,28.73827397,18.10372603,69.03350685,18.38920548,2.103780822,9.086849315
1994,Koraput,Orissa,23.02090411,28.59476712,18.43835616,70.38347945,17.52761644,2.311123288,8.656410959
1995,Koraput,Orissa,22.69580822,27.87309589,18.4479726,74.23167123,17.67,2.060794521,8.784849315
1996,Koraput,Orissa,23.09393443,28.81642077,18.41062842,70.02120219,17.86120219,2.086284153,8.897704918
1997,Koraput,Orissa,23.13953425,28.65591781,18.56923288,70.1109863,17.75731507,2.093452055,8.853534247
1998,Koraput,Orissa,23.52934247,28.86408219,19.09810959,73.0100274,17.55726027,2.066027397,8.770657534
1999,Koraput,Orissa,22.7590411,28.5190411,18.11013699,70.19575342,17.73761644,2.154438356,8.708
2000,Koraput,Orissa,23.0063388,28.95081967,18.23983607,67.46846995,18.15336066,2.151885246,8.980163934
2001,Koraput,Orissa,23.16739726,28.70032877,18.63463014,68.9620274,16.69282192,2.141205479,7.651287671
2002,Koraput,Orissa,23.53238356,29.54983562,18.63654795,66.5580274,17.97005479,2.150575342,8.207753425
2003,Koraput,Orissa,23.6629589,29.35860274,18.90536986,68.78430137,17.15473973,2.220684932,7.872356164
2004,Koraput,Orissa,22.56480874,28.0865847,18.0731694,72.44281421,17.86106557,1.994234973,8.150983607
2005,Koraput,Orissa,23.20879452,28.78764384,18.60663014,71.05764384,17.12917808,2.093452055,7.849369863
2006,Koraput,Orissa,22.85923288,28.2050137,18.51726027,71.69972603,17.39087671,1.945315068,7.937972603
2007,Koraput,Orissa,23.05465753,28.66216438,18.42364384,70.84715068,17.81706849,2.024547945,8.120273973
2008,Koraput,Orissa,22.75948087,28.51344262,18.16409836,70.75153005,17.24877049,2.02215847,7.841147541
2009,Koraput,Orissa,23.646,29.54841096,18.86131507,66.72087671,17.80120548,2.022328767,8.07460274
2010,Koraput,Orissa,23.59942466,28.98112329,19.14572603,71.53131507,16.93832877,2.071726027,7.754054795
2011,Koraput,Orissa,22.55630137,28.33443836,17.88112329,71.63331507,17.67271233,1.903287671,8.004191781
2012,Koraput,Orissa,23.20945355,29.00322404,18.48527322,68.99040984,17.04745902,2.147213115,7.727923497
2013,Koraput,Orissa,23.06616438,28.64520548,18.56046575,72.54772603,16.8189589,2.225726027,7.661561644
2014,Koraput,Orissa,22.7769863,28.29953425,18.27736986,72.29276712,16.82284932,2.054,7.620109589
2015,Koraput,Orissa,22.97079452,28.52736986,18.44569863,72.19849315,17.28030137,1.896136986,7.834630137
2016,Koraput,Orissa,23.40685792,29.2120765,18.64781421,68.855,17.43163934,2.029918033,7.898797814
2017,Koraput,Orissa,23.31156164,29.13786301,18.52038356,69.49153425,17.61073973,1.928684932,7.958082192
2018,Koraput,Orissa,23.04252055,28.85624658,18.35575342,68.49969863,17.006,2.017808219,7.678410959
2019,Koraput,Orissa,23.4370137,29.21947945,18.68487671,70.77865753,17.42646575,2.023753425,7.939616438
1990,Malkangiri,Orissa,25.17887671,30.71361644,20.49279452,72.15084932,17.76449315,1.98169863,8.704739726
1991,Malkangiri,Orissa,25.91153425,31.75361644,20.81591781,67.32128767,17.87586301,2.050794521,8.729205479
1992,Malkangiri,Orissa,25.55377049,31.60147541,20.21685792,65.05642077,19.02505464,1.836666667,9.27795082
1993,Malkangiri,Orissa,25.53224658,31.66942466,20.18547945,65.86273973,18.774,1.886520548,9.171013699
1994,Malkangiri,Orissa,25.63279452,31.41884932,20.57260274,67.0980274,17.98575342,2.008575342,8.738575342
1995,Malkangiri,Orissa,25.21161644,30.658,20.47484932,71.57526027,17.98158904,1.804657534,8.82460274
1996,Malkangiri,Orissa,25.76893443,31.73303279,20.59360656,66.44737705,18.28467213,1.871202186,8.978087432
1997,Malkangiri,Orissa,25.87608219,31.64663014,20.75671233,66.26093151,17.91926027,1.763232877,8.853150685
1998,Malkangiri,Orissa,26.25021918,31.81186301,21.39043836,68.95232877,18.18084932,1.869178082,8.951041096
1999,Malkangiri,Orissa,25.2390137,31.29854795,20.12068493,67.75589041,18.30778082,1.900273973,8.86709589
2000,Malkangiri,Orissa,25.51811475,31.80122951,20.22218579,64.74270492,18.63814208,1.905409836,9.098442623
